Name,AgeYears,AgeMonths,Gender,ClientId,ClientCode,RegionId,Region,InstitutionId,Institution,GroupId,Group,SubGroupId1,SubGroup1,SubGroupId2,SubGroup2,TestResultId,DateCompleted,DaysSince,QuestionsCompleted,Band,Score,Duration,An01,Sc01,Du01,An02,Sc02,Du02,An03,Sc03,Du03,An04,Sc04,Du04,An05,Sc05,Du05,An06,Sc06,Du06,An07,Sc07,Du07,An08,Sc08,Du08,An09,Sc09,Du09,An10,Sc10,Du10,An11,Sc11,Du11,An12,Sc12,Du12,An13,Sc13,Du13,An14,Sc14,Du14,An15,Sc15,Du15,An16,Sc16,Du16,An17,Sc17,Du17,An18,Sc18,Du18,An19,Sc19,Du19,An20,Sc20,Du20,An21,Sc21,Du21,An22,Sc22,Du22,An23,Sc23,Du23,An24,Sc24,Du24,An25,Sc25,Du25,An26,Sc26,Du26,An27,Sc27,Du27,An28,Sc28,Du28,An29,Sc29,Du29,An30,Sc30,Du30,An31,Sc31,Du31,An32,Sc32,Du32
rkr0043,19,229,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,764940,28/04/2016 11:25,71,32,4,26,573,Same,1,5,Not the same,1,14,Not the same,1,16,Same,1,10,Not the same,1,12,Same,1,23,Same,1,52,Not the same,1,24,Same,1,7,Same,1,22,Not the same,1,20,Not the same,1,14,Not the same,1,29,Same,1,11,Same,1,22,Not the same,1,12,Same,1,20,Same,1,10,Not the same,1,15,Same,0,12,Same,1,18,Same,1,18,Same,1,23,Same,0,21,Same,0,11,Same,1,17,Same,0,11,Not the same,1,11,Same,1,23,Same,1,30,Same,0,11,Same,0,29
rkr0044,22,272,F,809,gautnc14stl,,TNC,3191,Rosslyn,27119,NATED,27121,Boiler Making N1,0,0,764593,27/04/2016 15:19,71,32,1,16,16.11899981,Same,1,1.419999957,Not the same,1,0.583000004,Same,0,0.423000008,Not the same,0,0.542999983,Same,0,0.419,Not the same,0,0.602999985,Same,1,0.416999996,Not the same,1,0.372999996,Same,1,0.806999981,Not the same,0,0.469999999,Same,0,0.314999998,Not the same,1,0.363999993,Same,0,0.370999992,Not the same,0,0.321999997,Same,1,0.330000013,Not the same,1,0.293000013,Same,1,0.266000003,Same,1,0.638999999,Not the same,1,0.462000012,Same,0,0.382999986,Not the same,0,0.388000011,Same,1,0.31099999,Not the same,0,0.386999995,Not the same,1,0.723999977,Same,0,0.328000009,Not the same,0,0.368999988,Same,0,1.253999949,Not the same,1,0.375999987,Not the same,0,0.93599999,Same,1,0.375,Not the same,1,0.470999986,Same,0,0.397000015
rkr0045,21,254,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764342,26/04/2016 13:30,72,32,3,22,243,Same,1,8,Not the same,1,12,Not the same,1,17,Same,1,9,Not the same,1,8,Same,1,5,Same,1,5,Not the same,1,16,Same,1,4,Not the same,0,8,Not the same,1,5,Same,0,18,Not the same,1,4,Not the same,0,5,Same,1,4,Not the same,1,7,Same,1,8,Same,1,5,Not the same,1,4,Not the same,1,4,Same,1,14,Not the same,0,7,Not the same,0,5,Not the same,1,5,Same,0,5,Same,1,8,Same,0,13,Not the same,1,11,Same,1,6,Not the same,0,3,Same,0,6,Same,0,4
rkr0046,19,232,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764339,26/04/2016 13:26,72,32,2,20,146,Same,1,5,Not the same,1,8,Not the same,1,6,Same,1,4,Same,0,6,Same,1,4,Same,1,7,Same,0,5,Same,1,4,Same,1,7,Not the same,1,4,Same,0,5,Same,0,8,Same,1,6,Same,1,6,Same,0,2,Same,1,5,Same,1,4,Same,0,6,Same,0,4,Same,1,3,Same,1,4,Same,1,3,Not the same,1,5,Same,0,3,Same,1,3,Same,0,1,Same,0,4,Same,1,4,Same,1,4,Same,0,3,Same,0,3
rkr0047,21,258,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764324,26/04/2016 13:16,72,32,4,26,236,Same,1,13,Not the same,1,15,Not the same,1,11,Same,1,8,Not the same,1,9,Same,1,7,Not the same,0,8,Not the same,1,7,Same,1,5,Same,1,11,Not the same,1,7,Not the same,1,5,Not the same,1,7,Same,1,8,Same,1,7,Not the same,1,6,Same,1,7,Same,1,4,Not the same,1,6,Not the same,1,9,Same,1,5,Not the same,0,4,Not the same,0,4,Not the same,1,5,Not the same,1,4,Same,1,12,Not the same,1,5,Not the same,1,8,Not the same,0,8,Not the same,0,6,Same,0,7,Not the same,1,8
rkr0048,19,229,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764322,26/04/2016 13:15,72,32,4,23,245,Same,1,12,Not the same,1,9,Not the same,1,12,Same,1,5,Not the same,1,6,Same,1,5,Same,1,5,Not the same,1,10,Same,1,5,Same,1,9,Not the same,1,5,Not the same,1,6,Not the same,1,7,Same,1,17,Not the same,0,6,Not the same,1,7,Same,1,7,Same,1,5,Not the same,1,5,Not the same,1,5,Same,1,4,Not the same,0,6,Not the same,0,5,Not the same,1,4,Same,0,8,Same,1,6,Same,0,11,Same,0,11,Same,1,8,Not the same,0,11,Same,0,17,Same,0,6
rkr0049,21,263,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764307,26/04/2016 13:05,72,32,4,24,249,Same,1,11,Not the same,1,5,Not the same,1,8,Same,1,7,Not the same,1,6,Not the same,0,16,Not the same,0,3,Same,0,14,Same,1,7,Same,1,7,Not the same,1,8,Not the same,1,6,Not the same,1,11,Same,1,7,Same,1,7,Not the same,1,4,Same,1,5,Same,1,6,Not the same,1,5,Not the same,1,7,Same,1,4,Same,1,8,Not the same,0,5,Not the same,1,8,Not the same,1,11,Not the same,0,8,Not the same,1,7,Not the same,1,12,Not the same,0,6,Not the same,0,15,Same,0,10,Not the same,1,5
rkr0050,22,266,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764300,26/04/2016 13:00,72,32,4,27,201,Same,1,11,Not the same,1,6,Not the same,1,6,Same,1,3,Not the same,1,8,Same,1,4,Not the same,0,8,Not the same,1,6,Same,1,13,Same,1,7,Not the same,1,3,Not the same,1,5,Not the same,1,5,Same,1,7,Same,1,3,Not the same,1,9,Same,1,3,Same,1,3,Not the same,1,3,Not the same,1,4,Same,1,5,Not the same,0,8,Not the same,0,7,Not the same,1,9,Not the same,1,6,Not the same,0,6,Not the same,1,5,Not the same,1,9,Not the same,0,4,Same,1,6,Not the same,1,9,Not the same,1,10
rkr0051,19,236,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764290,26/04/2016 12:58,72,32,4,26,411,Same,1,9,Not the same,1,18,Not the same,1,24,Same,1,6,Not the same,1,12,Same,1,9,Same,1,6,Not the same,1,15,Same,1,11,Same,1,11,Not the same,1,15,Not the same,1,10,Not the same,1,13,Same,1,22,Same,1,9,Not the same,1,13,Same,1,8,Same,1,14,Not the same,1,15,Not the same,1,10,Same,1,4,Not the same,0,9,Same,1,12,Same,0,8,Same,0,12,Same,1,10,Not the same,1,28,Not the same,1,18,Not the same,0,15,Not the same,0,8,Not the same,1,31,Same,0,6
rkr0052,20,251,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764289,26/04/2016 12:56,72,32,4,29,332,Same,1,10,Not the same,1,16,Not the same,1,14,Same,1,9,Not the same,1,17,Same,1,7,Same,1,10,Not the same,1,17,Same,1,9,Same,1,14,Not the same,1,14,Not the same,1,9,Not the same,1,9,Same,1,6,Same,1,10,Not the same,1,7,Same,1,4,Same,1,6,Not the same,1,15,Not the same,1,8,Same,1,7,Same,1,17,Not the same,0,11,Not the same,1,8,Not the same,1,8,Same,1,12,Not the same,1,13,Same,0,16,Same,1,6,Same,1,8,Same,0,5,Not the same,1,10
rkr0053,18,223,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764286,26/04/2016 12:53,72,32,4,24,282,Same,1,6,Not the same,1,5,Not the same,1,13,Same,1,5,Not the same,1,9,Same,1,32,Same,1,8,Not the same,1,4,Same,1,6,Same,1,6,Not the same,1,5,Not the same,1,9,Not the same,1,6,Same,1,3,Same,1,7,Not the same,1,7,Same,1,6,Same,1,7,Not the same,1,5,Not the same,1,7,Same,1,7,Same,1,17,Not the same,0,6,Not the same,1,15,Same,0,6,Same,1,15,Same,0,6,Same,0,14,Not the same,0,16,Not the same,0,11,Same,0,8,Same,0,5
rkr0054,20,247,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764280,26/04/2016 12:51,72,32,4,24,263,Same,1,10,Not the same,1,6,Not the same,1,6,Same,1,7,Not the same,1,7,Same,1,6,Same,1,5,Same,0,7,Same,1,6,Same,1,10,Not the same,1,14,Same,0,6,Not the same,1,11,Same,1,11,Same,1,4,Same,0,7,Same,1,7,Same,1,7,Not the same,1,8,Not the same,1,11,Same,1,7,Not the same,0,7,Same,1,9,Not the same,1,8,Not the same,1,11,Not the same,0,7,Not the same,1,9,Same,0,9,Same,1,8,Same,1,10,Same,0,14,Same,0,8
rkr0055,18,223,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764230,26/04/2016 12:31,72,32,4,26,637,Same,1,9,Not the same,1,16,Not the same,1,23,Same,1,32,Not the same,1,8,Same,1,19,Same,1,58,Not the same,1,9,Same,1,16,Same,1,11,Not the same,1,30,Not the same,1,9,Not the same,1,8,Same,1,9,Same,1,9,Not the same,1,11,Same,1,14,Same,1,15,Same,0,10,Not the same,1,12,Same,1,44,Same,1,16,Same,1,55,Not the same,1,19,Not the same,1,15,Not the same,0,10,Same,0,16,Same,0,15,Same,1,71,Same,1,11,Same,0,17,Same,0,20
rkr0056,18,226,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764207,26/04/2016 12:13,72,32,4,23,342,Same,1,20,Not the same,1,18,Not the same,1,8,Same,1,9,Not the same,1,14,Same,1,8,Same,1,2,Not the same,1,9,Same,1,6,Same,1,7,Not the same,1,5,Not the same,1,6,Not the same,1,6,Same,1,22,Same,1,15,Not the same,1,11,Same,1,7,Same,1,16,Not the same,1,9,Not the same,1,7,Not the same,0,12,Not the same,0,7,Same,1,10,Same,0,12,Same,0,15,Same,1,8,Not the same,1,12,Same,0,15,Not the same,0,10,Not the same,0,14,Same,0,14,Same,0,8
rkr0057,18,227,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764186,26/04/2016 12:05,72,32,3,22,442,Same,1,14,Same,0,23,Not the same,1,24,Same,1,26,Not the same,1,20,Same,1,13,Same,1,42,Not the same,1,6,Not the same,0,18,Same,1,10,Not the same,1,12,Same,0,33,Not the same,1,11,Same,1,10,Same,1,5,Not the same,1,9,Same,1,11,Same,1,5,Not the same,1,10,Same,0,8,Same,1,4,Same,1,11,Same,1,17,Same,0,16,Not the same,1,8,Not the same,0,33,Same,0,8,Same,0,8,Not the same,0,6,Same,1,9,Not the same,1,7,Same,0,5
rkr0058,20,250,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764149,26/04/2016 11:44,73,32,4,24,513,Same,1,30,Not the same,1,15,Not the same,1,13,Same,1,11,Not the same,1,55,Same,1,32,Same,1,10,Not the same,1,18,Same,1,11,Same,1,45,Not the same,1,25,Same,0,16,Not the same,1,18,Same,1,14,Same,1,6,Not the same,1,7,Same,1,7,Same,1,9,Not the same,1,9,Not the same,1,13,Same,1,8,Not the same,0,14,Not the same,0,15,Same,0,7,Same,0,7,Same,1,5,Not the same,1,6,Same,0,12,Same,1,8,Same,1,9,Same,0,27,Same,0,31
rkr0059,21,257,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764103,26/04/2016 11:18,73,32,4,25,488,Same,1,10,Not the same,1,9,Not the same,1,10,Same,1,14,Not the same,1,19,Same,1,11,Same,1,12,Not the same,1,20,Same,1,14,Same,1,14,Not the same,1,33,Not the same,1,16,Not the same,1,20,Same,1,23,Same,1,13,Not the same,1,10,Same,1,7,Same,1,12,Not the same,1,22,Same,0,8,Same,1,7,Same,1,17,Same,1,9,Same,0,12,Same,0,54,Same,1,15,Same,0,18,Same,0,16,Same,1,7,Same,1,11,Same,0,17,Same,0,8
rkr0060,22,265,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,764105,26/04/2016 11:13,73,32,4,25,261,Same,1,13,Not the same,1,4,Not the same,1,6,Same,1,7,Not the same,1,5,Not the same,0,5,Same,1,6,Not the same,1,8,Same,1,24,Same,1,14,Not the same,1,13,Not the same,1,6,Not the same,1,3,Same,1,5,Same,1,9,Same,0,8,Same,1,20,Same,1,7,Not the same,1,7,Not the same,1,6,Same,1,6,Same,1,4,Not the same,0,3,Not the same,1,8,Not the same,1,5,Same,1,8,Same,0,13,Not the same,1,11,Not the same,0,7,Same,1,9,Same,0,5,Same,0,6
rkr0061,0,2,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763605,25/04/2016 14:10,73,32,4,23,334,Same,1,10,Not the same,1,13,Not the same,1,11,Same,1,17,Not the same,1,7,Same,1,6,Same,1,9,Not the same,1,12,Same,1,5,Same,1,8,Not the same,1,12,Not the same,1,27,Not the same,1,20,Same,1,9,Same,1,6,Not the same,1,7,Same,1,7,Same,1,7,Not the same,1,10,Same,0,7,Same,1,5,Not the same,0,9,Not the same,0,12,Same,0,14,Same,0,6,Same,1,16,Same,0,21,Same,0,5,Same,1,7,Same,1,8,Same,0,10,Same,0,11
rkr0062,24,292,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763589,25/04/2016 13:49,73,32,4,23,402,Same,1,9,Not the same,1,16,Not the same,1,27,Same,1,11,Not the same,1,6,Same,1,6,Same,1,16,Not the same,1,19,Same,1,9,Same,1,8,Not the same,1,20,Not the same,1,15,Not the same,1,11,Same,1,10,Same,1,9,Not the same,1,14,Same,1,15,Same,1,10,Not the same,1,9,Not the same,1,12,Same,1,16,Same,1,31,Not the same,0,10,Same,0,16,Same,0,7,Same,1,10,Same,0,10,Same,0,8,Not the same,0,8,Not the same,0,14,Same,0,11,Same,0,9
rkr0063,24,292,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763573,25/04/2016 13:29,73,32,3,22,388,Same,1,13,Not the same,1,24,Same,0,25,Same,1,9,Not the same,1,15,Same,1,6,Same,1,8,Not the same,1,11,Same,1,9,Same,1,12,Not the same,1,18,Not the same,1,11,Not the same,1,10,Same,1,15,Same,1,7,Same,0,8,Same,1,9,Not the same,0,32,Not the same,1,10,Same,0,14,Same,1,7,Same,1,12,Same,1,11,Not the same,1,11,Same,0,6,Same,1,10,Same,0,14,Same,0,7,Same,1,6,Not the same,0,12,Same,0,19,Same,0,7
rkr0064,26,319,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763566,25/04/2016 13:21,73,32,3,21,264,Same,1,10,Not the same,1,16,Not the same,1,11,Same,1,7,Same,0,6,Same,1,7,Same,1,11,Not the same,1,9,Same,1,6,Same,1,4,Same,0,5,Not the same,1,10,Not the same,1,5,Same,1,13,Same,1,8,Same,0,6,Same,1,4,Same,1,6,Not the same,1,14,Same,0,5,Same,1,11,Same,1,12,Not the same,0,12,Same,0,11,Same,0,5,Same,1,8,Same,0,7,Same,0,15,Same,1,5,Same,1,5,Same,0,5,Same,0,5
rkr0065,25,301,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763558,25/04/2016 13:05,73,32,4,25,267,Same,1,13,Not the same,1,9,Not the same,1,12,Same,1,4,Not the same,1,9,Same,1,8,Same,1,6,Not the same,1,10,Same,1,11,Same,1,10,Not the same,1,4,Not the same,1,9,Not the same,1,4,Same,1,5,Same,1,6,Not the same,1,6,Same,1,16,Same,1,9,Not the same,1,8,Not the same,1,9,Same,1,7,Same,1,7,Same,1,6,Same,0,10,Same,0,10,Not the same,0,7,Same,0,7,Same,0,15,Same,1,7,Same,1,9,Same,0,6,Same,0,8
rkr0066,25,306,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763553,25/04/2016 13:04,73,32,4,25,543,Same,1,20,Not the same,1,20,Not the same,1,40,Same,1,14,Not the same,1,13,Same,1,10,Same,1,16,Same,0,48,Same,1,14,Same,1,12,Not the same,1,6,Not the same,1,6,Not the same,1,13,Same,1,12,Same,1,7,Not the same,1,13,Same,1,6,Same,1,12,Not the same,1,7,Not the same,1,11,Not the same,0,11,Same,1,13,Same,1,11,Same,0,12,Not the same,1,19,Same,1,11,Not the same,1,36,Same,0,18,Same,1,37,Not the same,0,38,Same,0,15,Same,0,22
rkr0067,25,311,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,26995,Electrical Infrastructure L2,0,0,763554,25/04/2016 13:03,73,32,4,24,327,Same,1,9,Not the same,1,8,Not the same,1,16,Same,1,7,Not the same,1,6,Same,1,7,Same,1,9,Not the same,1,11,Same,1,10,Not the same,0,19,Not the same,1,8,Not the same,1,7,Not the same,1,21,Same,1,9,Same,1,6,Not the same,1,8,Same,1,18,Same,1,11,Not the same,1,9,Same,0,12,Same,1,11,Same,1,13,Same,1,8,Same,0,6,Same,0,9,Same,1,12,Same,0,12,Same,0,11,Same,1,10,Same,1,9,Same,0,7,Same,0,8
rkr0068,19,237,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762756,21/04/2016 12:08,77,32,4,25,655,Same,1,26,Not the same,1,13,Not the same,1,12,Same,1,11,Same,0,14,Same,1,8,Same,1,21,Not the same,1,18,Same,1,14,Same,1,39,Not the same,1,24,Not the same,1,23,Not the same,1,11,Same,1,19,Same,1,10,Not the same,1,42,Same,1,29,Same,1,13,Not the same,1,22,Not the same,1,20,Not the same,0,16,Not the same,0,42,Same,1,29,Not the same,1,19,Not the same,1,29,Same,1,22,Same,0,14,Same,0,19,Same,1,10,Not the same,0,23,Not the same,1,26,Same,0,17
rkr0069,22,266,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762751,21/04/2016 11:57,77,32,4,27,472,Same,1,21,Not the same,1,26,Not the same,1,26,Same,1,8,Not the same,1,8,Same,1,8,Not the same,0,10,Not the same,1,24,Same,1,13,Same,1,8,Not the same,1,28,Not the same,1,12,Not the same,1,11,Same,1,12,Same,1,13,Not the same,1,16,Same,1,7,Same,1,8,Not the same,1,54,Not the same,1,17,Same,1,8,Same,1,10,Not the same,0,13,Not the same,1,9,Not the same,1,12,Same,1,9,Not the same,1,14,Not the same,1,13,Not the same,0,10,Not the same,0,13,Same,0,15,Not the same,1,16
rkr0070,20,244,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762723,21/04/2016 11:24,78,32,3,22,397,Same,1,14,Not the same,1,9,Not the same,1,8,Same,1,6,Same,0,10,Same,1,14,Not the same,0,11,Same,0,6,Same,1,5,Same,1,8,Not the same,1,5,Not the same,1,7,Not the same,1,5,Not the same,0,4,Same,1,13,Not the same,1,10,Not the same,0,10,Same,1,6,Same,0,5,Same,0,11,Same,1,9,Same,1,6,Same,1,8,Same,0,29,Not the same,1,7,Same,1,9,Not the same,1,42,Same,0,25,Same,1,6,Same,1,10,Same,0,23,Not the same,1,56
rkr0071,24,290,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762695,21/04/2016 10:59,78,32,4,23,353,Same,1,15,Not the same,1,20,Not the same,1,14,Same,1,12,Not the same,1,11,Same,1,5,Same,1,8,Not the same,1,11,Same,1,10,Not the same,0,10,Not the same,1,14,Not the same,1,13,Not the same,1,5,Same,1,7,Same,1,6,Not the same,1,10,Same,1,10,Same,1,17,Not the same,1,12,Same,0,11,Same,1,6,Not the same,0,14,Not the same,0,17,Not the same,1,8,Same,0,16,Same,1,9,Not the same,1,7,Not the same,1,14,Not the same,0,25,Not the same,0,5,Same,0,4,Same,0,7
rkr0072,20,250,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762694,21/04/2016 10:58,78,32,2,19,314,Same,1,9,Not the same,1,8,Same,0,12,Same,1,13,Not the same,1,14,Same,1,10,Not the same,0,20,Same,0,11,Same,1,8,Not the same,0,11,Same,0,9,Not the same,1,9,Not the same,1,9,Same,1,16,Same,1,5,Not the same,1,6,Same,1,12,Same,1,7,Same,0,7,Not the same,1,5,Not the same,0,6,Not the same,0,8,Not the same,0,6,Not the same,1,8,Not the same,1,11,Not the same,0,13,Not the same,1,13,Not the same,1,13,Same,1,10,Not the same,0,6,Same,0,9,Same,0,10
rkr0073,20,240,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762682,21/04/2016 10:44,78,32,3,21,224,Same,1,7,Not the same,1,6,Same,0,7,Same,1,11,Not the same,1,14,Same,1,6,Same,1,4,Not the same,1,7,Same,1,8,Same,1,6,Same,0,3,Not the same,1,4,Not the same,1,8,Not the same,0,5,Not the same,0,6,Not the same,1,15,Same,1,22,Not the same,0,4,Same,0,15,Same,0,9,Same,1,5,Same,1,5,Same,1,6,Not the same,1,7,Not the same,1,5,Same,1,4,Same,0,7,Same,0,3,Not the same,0,4,Same,1,2,Not the same,1,4,Same,0,5
rkr0074,19,236,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762667,21/04/2016 10:33,78,32,4,27,389,Same,1,12,Not the same,1,13,Not the same,1,20,Same,1,11,Not the same,1,11,Same,1,6,Same,1,26,Not the same,1,10,Same,1,7,Same,1,8,Not the same,1,13,Not the same,1,16,Not the same,1,11,Same,1,9,Same,1,11,Not the same,1,11,Same,1,7,Same,1,5,Not the same,1,8,Same,0,9,Same,1,18,Same,1,15,Not the same,0,11,Not the same,1,25,Not the same,1,17,Same,1,9,Not the same,1,15,Same,0,12,Not the same,0,14,Same,1,9,Same,0,7,Not the same,1,13
rkr0075,24,295,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762669,21/04/2016 10:31,78,32,4,24,254,Same,1,10,Not the same,1,8,Not the same,1,9,Same,1,36,Not the same,1,7,Same,1,4,Same,1,8,Not the same,1,9,Same,1,6,Same,1,7,Not the same,1,7,Same,0,7,Not the same,1,6,Same,1,5,Same,1,6,Same,0,5,Same,1,5,Same,1,9,Not the same,1,5,Same,0,5,Same,1,5,Same,1,5,Not the same,0,7,Not the same,1,5,Same,0,7,Same,1,6,Not the same,1,7,Same,0,6,Same,1,15,Same,1,11,Same,0,7,Same,0,9
rkr0076,20,251,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762665,21/04/2016 10:27,78,32,3,22,281,Same,1,6,Not the same,1,7,Not the same,1,5,Same,1,6,Same,0,9,Same,1,4,Not the same,0,5,Not the same,1,8,Same,1,5,Same,1,7,Not the same,1,6,Not the same,1,3,Same,0,9,Same,1,6,Same,1,9,Not the same,1,12,Same,1,12,Same,1,17,Not the same,1,16,Same,0,13,Not the same,0,13,Same,1,9,Not the same,0,17,Not the same,1,12,Not the same,1,6,Same,1,4,Same,0,8,Not the same,1,11,Not the same,0,15,Same,1,5,Same,0,5,Same,0,11
rkr0077,19,238,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762637,21/04/2016 10:05,78,32,4,24,194,Same,1,4,Not the same,1,6,Same,0,7,Same,1,6,Not the same,1,8,Same,1,5,Same,1,9,Same,0,8,Same,1,6,Not the same,0,5,Not the same,1,7,Not the same,1,6,Not the same,1,5,Same,1,5,Same,1,8,Not the same,1,6,Same,1,4,Same,1,5,Not the same,1,5,Not the same,1,3,Same,1,9,Same,1,7,Same,1,5,Not the same,1,4,Same,0,6,Not the same,0,4,Not the same,1,5,Not the same,1,12,Not the same,0,10,Same,1,5,Same,0,4,Same,0,5
rkr0078,-3,0,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762290,20/04/2016 11:35,79,32,1,17,117,Same,1,9,Not the same,1,5,Same,0,4,Same,1,5,Same,0,3,Same,1,5,Not the same,0,4,Not the same,1,5,Same,1,4,Same,1,2,Same,0,2,Not the same,1,3,Not the same,1,2,Same,1,2,Not the same,0,4,Not the same,1,2,Same,1,4,Not the same,0,4,Not the same,1,3,Not the same,1,3,Same,1,2,Not the same,0,4,Not the same,0,2,Same,0,5,Same,0,3,Not the same,0,4,Not the same,1,4,Same,0,4,Not the same,0,4,Not the same,0,5,Same,0,3,Not the same,1,2
rkr0079,21,252,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762283,20/04/2016 11:33,79,32,2,19,248,Same,1,25,Not the same,1,9,Not the same,1,5,Same,1,4,Not the same,1,19,Same,1,7,Same,1,7,Not the same,1,13,Same,1,23,Not the same,0,7,Not the same,1,4,Same,0,6,Not the same,1,6,Same,1,18,Same,1,6,Not the same,1,9,Same,1,5,Same,1,5,Same,0,5,Same,0,4,Not the same,0,10,Same,1,5,Same,1,6,Same,0,6,Same,0,4,Not the same,0,4,Same,0,7,Same,0,7,Not the same,0,3,Same,1,3,Same,0,3,Same,0,3
rkr0080,-11,0,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27004,Information Technology L2,0,0,762284,20/04/2016 11:32,79,32,4,24,173,Same,1,8,Not the same,1,13,Not the same,1,6,Same,1,4,Not the same,1,4,Same,1,3,Not the same,0,14,Not the same,1,4,Same,1,2,Same,1,4,Not the same,1,3,Same,0,4,Not the same,1,1,Same,1,3,Not the same,0,19,Same,0,1,Same,1,5,Same,1,3,Not the same,1,4,Not the same,1,11,Same,1,10,Same,1,15,Not the same,0,3,Not the same,1,4,Not the same,1,2,Same,1,2,Not the same,1,3,Not the same,1,6,Not the same,0,5,Not the same,0,2,Same,0,2,Not the same,1,3
